69,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
71,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
72,2435,1200,508,124,7,2,26610,-1,0,26610,-1,0,0
73,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
74,2303,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
76,2424,890,508,228,6,7,-1,-1,0,-1,-1,0,0
77,2660,970,104,1888,0,-1,-1,-1,0,-1,-1,0,0
78,2711,1220,216,100,6,-29,-1,-1,0,-1,-1,0,0
79,2421,1220,216,100,6,-29,-1,-1,0,-1,-1,0,0
80,2420,1220,216,100,6,-29,-1,-1,0,-1,-1,0,0
81,2419,1220,216,100,6,-29,-1,-1,0,-1,-1,0,0
82,2422,1220,216,100,6,-29,-1,-1,0,-1,-1,0,0
83,2615,830,264,1704,0,25,-1,-1,0,-1,-1,0,0
85,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
86,2508,420,224,80,-1,-5,282,-1,0,446,-1,0,0
87,2508,420,224,80,-1,-5,282,-1,0,446,-1,0,0
88,2837,770,152,160,1,-6,185,-1,0,361,-1,0,0
89,2837,770,152,160,1,-6,185,-1,0,361,-1,0,0
90,2725,1360,368,0,0,-15,-1,-1,0,-1,-1,0,0
91,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
92,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
93,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
94,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
95,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
96,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
97,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
98,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
99,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
100,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
101,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
102,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
103,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
104,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
105,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
106,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
107,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
108,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
109,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
110,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
111,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
112,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
113,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
114,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
115,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
116,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
117,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
118,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
119,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
120,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
121,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
122,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
123,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
124,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
125,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
126,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
127,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
128,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
129,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
130,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
131,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
132,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
133,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
134,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
135,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
136,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
137,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
138,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
139,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
140,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
141,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
142,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
143,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
144,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
145,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
146,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
147,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
148,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
149,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
150,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
151,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
152,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
153,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
154,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
155,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
156,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
157,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
158,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
159,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
160,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
161,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
162,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
163,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
164,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
165,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
166,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
167,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
168,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
169,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
170,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
171,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
172,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
173,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
174,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
175,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
176,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
177,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
178,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
179,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
180,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
181,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
182,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
183,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
184,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
185,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
186,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
187,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
188,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
189,2697,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
190,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
191,2384,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
192,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
193,2621,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
194,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
195,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
196,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
197,2639,700,104,1988,0,1,-1,-1,0,-1,-1,0,0
198,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
199,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
200,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
201,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
202,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
203,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
204,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
205,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
206,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
207,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
208,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
209,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
210,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
211,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
212,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
213,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
214,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
215,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
216,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
217,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
218,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
219,28853,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
220,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
221,2520,690,364,256,1,-2,-1,-1,0,-1,-1,0,0
222,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
223,2343,1500,252,12,-3,0,-1,-1,0,-1,-1,0,0
224,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
225,7221,930,68,2036,-6,-3,-1,-1,0,-1,-1,0,0
226,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
227,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
228,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
230,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
231,2440,1042,525,108,1,2,-1,-1,0,-1,-1,0,0
232,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
233,2682,680,180,316,-3,-8,-1,-1,0,-1,-1,0,0
234,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
235,2742,1210,264,1892,-6,0,-1,-1,0,-1,-1,0,0
236,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
237,2495,840,248,132,4,-8,-1,-1,0,-1,-1,0,0
238,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
239,2358,970,404,668,1,4,-1,-1,0,-1,-1,0,0
240,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
241,2742,1210,264,1892,-6,0,-1,-1,0,-1,-1,0,0
242,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
243,2761,1370,212,148,7,0,-1,-1,0,-1,-1,0,0
244,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
245,2390,600,260,84,1,100,-1,-1,0,-1,-1,0,0
246,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
247,2358,970,404,668,1,4,-1,-1,0,-1,-1,0,0
248,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
249,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
250,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
251,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
252,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
253,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
254,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
255,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
256,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
257,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
258,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
259,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
260,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
261,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
262,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
263,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
264,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
265,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
266,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
267,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
268,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
269,2364,789,581,1770,8,-1,-1,-1,0,-1,-1,0,0
270,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
271,2681,660,392,1232,0,4,-1,-1,0,-1,-1,0,0
272,2815,920,194,1904,-1,-24,9816,-1,0,9816,-1,0,0
273,2714,780,132,1828,-2,-7,-1,-1,0,-1,-1,0,0
274,2815,920,194,1904,-1,-24,-1,-1,0,-1,-1,0,0
275,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
276,2463,860,312,76,0,-2,-1,-1,0,-1,-1,0,0
277,2466,1650,180,1480,-7,9,-1,-1,0,-1,-1,0,0
278,2700,680,264,1844,-5,0,537,-1,0,537,-1,0,0
279,2650,930,120,1936,0,-3,-1,-1,0,-1,-1,0,0
280,2674,1410,400,368,2,0,-1,-1,0,-1,-1,0,0
281,2674,1410,400,368,2,0,-1,-1,0,-1,-1,0,0
282,2674,1410,400,368,2,0,-1,-1,0,-1,-1,0,0
283,2674,1410,400,368,2,0,-1,-1,0,-1,-1,0,0
284,2446,1360,416,92,0,3,295,150,0,459,331,0,0
285,8360,1650,460,1912,0,-10,6849,-1,0,8358,-1,0,0
286,24514,1244,611,0,-1,0,-1,-1,0,-1,-1,0,0
287,24514,1244,611,0,-1,0,-1,-1,0,-1,-1,0,0
288,24514,1244,611,0,-1,0,-1,-1,0,-1,-1,0,0
289,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
290,2426,1180,160,172,0,-14,-1,-1,0,-1,-1,0,0
291,2600,1040,380,120,1,7,-1,-1,0,-1,-1,0,0
292,2794,840,256,152,0,0,-1,-1,0,-1,-1,0,0
293,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
294,2701,640,236,1808,0,0,-1,-1,0,-1,-1,0,0
295,2515,620,424,68,1,16,283,-1,0,447,-1,0,0
296,2704,1070,68,104,0,-3,-1,-1,0,-1,-1,0,0
297,2704,1070,68,104,0,-3,-1,-1,0,-1,-1,0,0
298,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
299,2381,920,240,676,7,39,-1,-1,0,-1,-1,0,0
300,2751,590,340,168,2,-1,-1,-1,0,-1,-1,0,0
301,2663,1180,192,1668,0,0,531,-1,0,531,-1,0,0
302,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
303,2403,840,380,132,3,5,551,-1,0,551,-1,0,0
304,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
305,2626,1700,340,140,6,19,489,-1,0,489,-1,0,0
306,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
307,2828,1080,328,136,-3,8,562,-1,0,562,-1,0,0
308,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
309,2695,1030,320,160,-5,7,562,-1,0,562,-1,0,0
310,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
311,2469,1030,244,416,2,-85,503,-1,0,503,-1,0,0
312,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
313,2436,650,236,1840,1,-6,-1,-1,0,-1,-1,0,0
314,2476,592,455,781,4,7,8359,-1,0,8359,-1,0,0
315,2590,950,272,552,0,0,-1,-1,0,-1,-1,0,0
316,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
317,2590,950,272,552,0,0,-1,-1,0,-1,-1,0,0
318,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
319,2590,950,272,552,0,0,-1,-1,0,-1,-1,0,0
320,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
321,2590,950,272,552,0,0,-1,-1,0,-1,-1,0,0
322,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
323,2590,950,272,552,0,0,-1,-1,0,-1,-1,0,0
324,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
325,2357,820,320,1756,-1,13,-1,-1,0,-1,-1,0,0
326,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
327,2357,820,320,1756,-1,13,-1,-1,0,-1,-1,0,0
328,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
329,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
330,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
331,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
332,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
333,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
334,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
335,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
336,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
337,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
338,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
339,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
340,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
341,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
342,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
343,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
344,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
345,2353,900,436,1904,3,8,-1,-1,0,-1,-1,0,0
346,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
347,2353,900,436,1904,3,8,-1,-1,0,-1,-1,0,0
348,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
349,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
350,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
351,2354,1370,532,1840,0,3,-1,-1,0,-1,-1,0,0
352,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
353,2353,900,436,1904,3,8,-1,-1,0,-1,-1,0,0
354,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
355,2353,900,436,1904,3,8,-1,-1,0,-1,-1,0,0
356,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
357,2353,900,436,1904,3,8,-1,-1,0,-1,-1,0,0
358,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
359,2355,1340,464,1920,0,3,-1,-1,0,-1,-1,0,0
360,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
361,2355,1340,464,1920,0,3,-1,-1,0,-1,-1,0,0
362,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
363,2355,1340,464,1920,0,3,-1,-1,0,-1,-1,0,0
364,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
365,2355,1340,464,1920,0,3,-1,-1,0,-1,-1,0,0
366,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
367,2355,1340,464,1920,0,3,-1,-1,0,-1,-1,0,0
368,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
369,2357,820,320,1756,-1,13,-1,-1,0,-1,-1,0,0
370,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
371,2494,1710,368,1960,-7,0,-1,-1,0,-1,-1,0,0
372,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
373,2494,1710,368,1960,-7,0,-1,-1,0,-1,-1,0,0
374,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
375,2494,1710,368,1960,-7,0,-1,-1,0,-1,-1,0,0
376,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
377,2804,987,337,1751,4,16,-1,-1,0,-1,-1,0,0
378,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
379,2804,987,337,1751,4,16,-1,-1,0,-1,-1,0,0
380,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
381,2804,987,337,1751,4,16,-1,-1,0,-1,-1,0,0
382,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
383,2594,1860,344,12,5,12,-1,-1,0,-1,-1,0,0
384,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
385,2594,1860,344,12,5,12,-1,-1,0,-1,-1,0,0
386,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
387,2594,1860,344,12,5,12,-1,-1,0,-1,-1,0,0
388,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
389,2722,1830,376,216,-3,0,-1,-1,0,-1,-1,0,0
390,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
391,2722,1830,376,216,-3,0,-1,-1,0,-1,-1,0,0
392,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
393,2722,1830,376,216,-3,0,-1,-1,0,-1,-1,0,0
394,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
395,2619,1810,236,1740,0,-103,-1,-1,0,-1,-1,0,0
396,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
397,2619,1810,236,1740,0,-103,-1,-1,0,-1,-1,0,0
398,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
399,2619,1810,236,1740,0,-103,-1,-1,0,-1,-1,0,0
400,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
401,2370,1360,272,304,7,-13,-1,-1,0,-1,-1,0,0
402,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
403,2370,1360,272,304,7,-13,-1,-1,0,-1,-1,0,0
404,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
405,2450,1410,164,1592,3,-6,-1,-1,0,-1,-1,0,0
406,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
407,2363,700,360,1840,-1,6,-1,-1,0,-1,-1,0,0
408,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
409,2593,910,232,1892,4,50,-1,-1,0,-1,-1,0,0
410,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
411,2721,910,232,1892,4,50,16850,-1,0,16845,-1,0,0
413,2377,910,232,1892,4,50,16850,-1,0,16845,-1,0,0
414,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
415,2747,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
416,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
417,2789,550,84,1996,0,-1,-1,-1,0,-1,-1,0,0
418,2788,1060,136,116,0,2,-1,-1,0,-1,-1,0,0
419,2781,1050,288,1672,-1,30,-1,-1,0,-1,-1,0,0
420,2613,720,304,684,3,3,-1,-1,0,-1,-1,0,0
421,2508,420,224,80,-1,-5,282,-1,0,446,-1,0,0
422,2678,550,116,1844,-2,-4,-1,-1,0,-1,-1,0,0
423,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
424,2479,1590,192,1708,-9,-21,-1,-1,0,-1,-1,0,0
425,2663,1180,192,1668,0,0,-1,-1,0,-1,-1,0,0
426,2786,1370,536,0,0,7,292,170,0,456,348,0,0
427,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
428,2521,1940,572,0,0,1,265,-1,0,428,-1,0,0
429,0,2000,0,0,0,0,-1,-1,0,-1,-1,0,0
430,4242,1040,304,168,-2,11,292,151,0,456,332,0,0
431,2660,970,104,1888,0,-1,-1,-1,0,-1,-1,0,0
432,2372,700,328,20,-3,5,-1,-1,0,-1,-1,0,0
